"","word","h","h_dec"
"24636","despiece",0.838981814450517,5
"24637","sándwiches",0.830190687307316,5
"24638","rebuscar",0.878333857778975,8
"24639","mwc",0.801146473021963,3
"24640","objetivos_de_desarrollo_sostenible",0.813377957866163,4
"24641","papas",0.857454974427153,7
"24642","canonizar",0.792090054979562,3
"24643","benedicto",0.75375084785357,2
"24644","campeonato_del_mundo",0.782354519536857,3
"24645","juegos_de_tokio",0.770931183648332,2
"24646","burdel",0.868774179699119,8
"24647","enviudar",0.797351693392933,3
"24648","iago",0.789964568412608,3
"24649","mimi",0.820507306033706,4
"24650","voluntad_popular",0.675336020332872,1
"24651","alcalá_meco",0.731585873056347,2
"24652","incomparecencia",0.847021782607664,6
"24653","arrendatario",0.749020698620106,2
"24654","adís_abeba",0.763875885142267,2
"24655","suizas",0.846310135604529,6
"24656","davies",0.827549594255063,5
"24657","ak",0.855501126846726,7
"24658","carabinieri",0.815317103043507,4
"24659","tanqueta",0.798465338349038,3
"24660","neurálgico",0.843856793897739,6
"24661","ico",0.837654751034268,5
"24662","diabético",0.83103358859989,5
"24663","blasfemia",0.833031686709237,5
"24664","maléfico",0.859638691573601,7
"24665","endemoniado",0.85810955239454,7
"24666","teológico",0.828329461825696,5
"24667","mann",0.823097243526901,5
"24668","sequedad",0.837539173650669,5
"24669","cartoon_network",0.741897880772003,2
"24670","feto",0.823773527917056,5
"24671","conmutar",0.777263421516575,3
"24672","orbita",0.762237953649637,2
"24673","despegado",0.875982978371012,8
"24674","pictwittercom",0.904603337097689,10
"24675","flipa",0.778539966402948,3
"24676","alfombrado",0.778222317174438,3
"24677","picnic",0.864638113887249,7
"24678","dátil",0.787007863597007,3
"24679","gamberrada",0.843060514536529,6
"24680","caserón",0.848115091511011,6
"24681","edward",0.800948787925462,3
"24682","triunfalismo",0.80860016594673,4
"24683","duomo",0.781792810171859,3
"24684","falcon_heavy",0.681115024177455,1
"24685","cabo_cañaveral",0.74459642054098,2
"24686","ub",0.807546107589284,4
"24687","despeñar",0.875585565603559,8
"24688","duopolio",0.796745624286055,3
"24689","cristina_kirchner",0.799518025547696,3
"24690","evo",0.833965662007696,5
"24691","frijolar",0.765241417123381,2
"24692","laguardia",0.861626523199219,7
"24693","tonics",0.784627017540378,3
"24694","canapé",0.850594881378157,6
"24695","yago",0.847480301722383,6
"24696","academia_española_de_dermatología",0.751638847416008,2
"24697","venereología_aedv",0.732471643015904,2
"24698","figueres",0.884562341617109,9
"24699","bancal",0.757630442843539,2
"24700","kramp_karrenbauer",0.609475075744567,1
"24701","redefinición",0.857782026752632,7
"24702","botica",0.839398624516946,6
"24703","cosmología",0.796988333665307,3
"24704","interfax",0.683134043621702,1
"24705","comín",0.731514689504041,2
"24706","tramitando",0.857468766210753,7
"24707","vero",0.808137460744095,4
"24708","rezado",0.811262603203116,4
"24709","avis",0.879447253477909,8
"24710","podólogo",0.795864073478167,3
"24711","acortamiento",0.808902137720324,4
"24712","turnan",0.832866754018298,5
"24713","esbelto",0.85623812130714,7
"24714","ambulatorio",0.814795518396431,4
"24715","bulla",0.816425089139404,4
"24716","puerco",0.846389219738669,6
"24717","bellota",0.815578356248785,4
"24718","precinto",0.844810027132141,6
"24719","jocoso",0.864949328184454,7
"24720","argüir",0.907191206581105,10
"24721","kawhi_leonard",0.706965921801864,1
"24722","jimmy_butler",0.603814970424812,1
"24723","chicago_bulls",0.708945785595404,1
"24724","atascar",0.876643256633549,8
"24725","galopada",0.698876588732406,1
"24726","chute",0.877104352656354,8
"24727","víveres",0.843283662510475,6
"24728","tejón",0.821672644667063,4
"24729","turbias",0.851815697021729,6
"24730","flagelar",0.816047121502297,4
"24731","tarraconens",0.835582276515324,5
"24732","pau_gasol",0.804086443899007,4
"24733","boato",0.851220251403387,6
"24734","victoria_eugenia",0.743590653484029,2
"24735","empollón",0.827767720353963,5
"24736","hermida",0.842642101254651,6
"24737","veganas",0.705295409396659,1
"24738","airoso",0.871319874996767,8
"24739","au",0.859390823370722,7
"24740","lodazal",0.841440074801836,6
"24741","bildu",0.741636553528598,2
"24742","desclasificar",0.788098990525537,3
"24743","vicky_martín_berrocal",0.799749249248287,3
"24744","eslalon",0.798164714483053,3
"24745","vil",0.854103548924977,6
"24746","bikini",0.859322116879942,7
"24747","relamer",0.853669703875593,6
"24748","paladear",0.847644876145088,6
"24749","badoo",0.780973286165182,3
"24750","norwich",0.807088515485804,4
"24751","presidio",0.833574024407533,5
"24752","paritario",0.822525439971949,5
"24753","descolocar",0.863868940797169,7
"24754","chulería",0.861665932884117,7
"24755","tallin",0.836420531057297,5
"24756","dédalo",0.738601885504314,2
"24757","torreta",0.757961071383815,2
"24758","calleja",0.87243462846813,8
"24759","adoquinada",0.675973158337752,1
"24760","coderch",0.751389657660307,2
"24761","cambiada",0.872191516693315,8
"24762","desangrar",0.873827151392188,8
"24763","acurrucar",0.845468443773625,6
"24764","robótico",0.840279790003854,6
"24765","alicaído",0.846534376503533,6
"24766","historieta",0.824276011653703,5
"24767","hugh_grant",0.764307744056368,2
"24768","cardiología",0.786993326206462,3
"24769","circadiano",0.71306677618086,1
"24770","transmitidas",0.859802557318977,7
"24771","destilería",0.809674035463323,4
"24772","cervecería",0.810103722904921,4
"24773","brebaje",0.852090704564916,6
"24774","mosso",0.799354202058488,3
"24775","instruido",0.8746507708495,8
"24776","salvamento_marítimo",0.705619842123674,1
"24777","nador",0.778490208932196,3
"24778","fortificar",0.834844812088771,5
"24779","guantera",0.716717374697595,1
"24780","fotocopiar",0.856461916805149,7
"24781","montante",0.819366827795616,4
"24782","kurz",0.767588295319051,2
"24783","fpö",0.722332184307182,1
"24784","humedal",0.803435267740038,4
"24785","let",0.793794577282744,3
"24786","pipí",0.78667920101698,3
"24787","majo",0.8165338755,4
"24788","malayo",0.858121874832893,7
"24789","rioja",0.859345287336799,7
"24790","ribera_del_duero",0.791758885277352,3
"24791","carpaccio",0.626192709409187,1
"24792","ph",0.76867563248674,2
"24793","tutora",0.805996634334983,4
"24794","lujuria",0.845225423938423,6
"24795","brincar",0.828684954773526,5
"24796","hilar",0.881657449400003,9
"24797","aliñado",0.724657168202333,1
"24798","ross",0.845024774248939,6
"24799","roberts",0.853608699346106,6
"24800","reutilización",0.817425728324894,4
"24801","infalibilidad",0.812429532623212,4
"24802","coleccionaba",0.796447505692307,3
"24803","enológico",0.763212298147076,2
"24804","portavocía",0.823704027821534,5
"24805","dybala",0.75950763907206,2
"24806","massimiliano_allegri",0.744213633334661,2
"24807","matuidi",0.749370976443071,2
"24808","johnson_johnson",0.749767421361843,2
"24809","exhalar",0.862476584608099,7
"24810","parsimonia",0.869774892069473,8
"24811","colla",0.788265699433571,3
"24812","caldear",0.871304790658055,8
"24813","new_york_magazine",0.788623267717267,3
"24814","hair",0.810058063303241,4
"24815","algete",0.807188524412424,4
"24816","josé_maría_ezquiaga",0.762580537668222,2
"24817","peca",0.850521039395164,6
"24818","prejudicial",0.669724145866081,1
"24819","sororidad",0.792648164789607,3
"24820","lunático",0.858805658951101,7
"24821","ong_proactiva_open_arms",0.719027931046499,1
"24822","gavin",0.762233679620503,2
"24823","dea",0.803646966092878,4
"24824","elvira",0.851866578186138,6
"24825","canoa",0.820152360415215,4
"24826","alarmar",0.898993372682268,10
"24827","gobernar_españa",0.731952478337992,2
"24828","sobretodo",0.817204663333523,4
"24829","carina_mejías",0.689790373191504,1
"24830","alcaldable",0.718514097342722,1
"24831","iribar",0.784244339396106,3
"24832","boxear",0.848259809712042,6
"24833","revolcón",0.853531602686653,6
"24834","dion",0.81661160630925,4
"24835","spots",0.834862215505518,5
"24836","coletazo",0.879533008169035,8
"24837","sncf",0.770343492991641,2
"24838","grupo_de_lima",0.673800322029229,1
"24839","empática",0.854486590656058,6
"24840","humanizar",0.878646412122099,8
"24841","newark",0.802825992843113,4
"24842","plaza_janés",0.769465418930912,2
"24843","julen",0.842465994169421,6
"24844","the_leftovers",0.762368839716812,2
"24845","depauperar",0.868042575565786,7
"24846","decapitación",0.857098723313983,7
"24847","figurada",0.830705532725683,5
"24848","pasodoble",0.83284962725121,5
"24849","rallar",0.61036853459913,1
"24850","sitcom",0.761422417977715,2
"24851","abertzale",0.804643269972109,4
"24852","herri_batasuna",0.788072105694274,3
"24853","estatuto_de_gernika",0.755222694951759,2
"24854","batasuna",0.766719248208414,2
"24855","aspereza",0.880751811524066,8
"24856","mavericks",0.74733473759542,2
"24857","haifa",0.835905263671066,5
"24858","plusmarquis",0.738220384964328,2
"24859","miura",0.827054493653036,5
"24860","lacónico",0.878470523957777,8
"24861","cayetano",0.829404146619487,5
"24862","neurocientíficos",0.794480715809403,3
"24863","neurología",0.799490212850219,3
"24864","empático",0.855401746244492,7
"24865","lliure",0.849320540401215,6
"24866","ofreciéndoles",0.831957551333462,5
"24867","rencilla",0.878581382465213,8
"24868","oscurantismo",0.870124667108375,8
"24869","peludo",0.861990905423803,7
"24870","burberry",0.79414289384304,3
"24871","celestino",0.819507065059406,4
"24872","junta_de_extremadura",0.855528619902223,7
"24873","jeremy_corbyn",0.689654899586467,1
"24874","interruptor",0.860200211729431,7
"24875","lapidario",0.864964828389383,7
"24876","griñán",0.767820980452096,2
"24877","detenerle",0.844073018472589,6
"24878","solapado",0.873617483038129,8
"24879","orinal",0.804570997991161,4
"24880","desovar",0.718993058349066,1
"24881","james_rodríguez",0.746785019913486,2
"24882","aclamación",0.86889916027665,8
"24883","alevín",0.833828000160133,5
"24884","bimba_bosé",0.759930547618341,2
"24885","andoni_ortuzar",0.74183745116375,2
"24886","enconar",0.863244239742704,7
"24887","roy",0.807723399570937,4
"24888","desmontado",0.893410575716714,10
"24889","javier_rey",0.769970091823718,2
"24890","manuel_charlín",0.74020079826141,2
"24891","flipar",0.81977841146531,4
"24892","don_juan",0.814526879135605,4
"24893","quebrantado",0.840440715447611,6
"24894","asexual",0.793529798337878,3
"24895","copiada",0.863466234074516,7
"24896","cojín",0.85305782409452,6
"24897","luis_miguel",0.830439018262639,5
"24898","quino",0.819033235856975,4
"24899","macrooperación",0.801967114793437,4
"24900","pozuelo_de_alarcón_madrid",0.84052404888642,6
"24901","ayrton_senna",0.709104424424676,1
"24902","gruñir",0.790511252165563,3
"24903","apurado",0.870372185721826,8
"24904","vendaje",0.845501667804732,6
"24905","xavier_trias",0.751356276114199,2
"24906","balsámico",0.847577969307442,6
"24907","chaco",0.795768002058591,3
"24908","dádiva",0.858589966806771,7
"24909","eve",0.809705235300193,4
"24910","acaudalado",0.871967748630649,8
"24911","marmóreo",0.826432288560729,5
"24912","informador",0.873687394874403,8
"24913","the_daily_telegraph",0.784693965679418,3
"24914","establo",0.859144770835582,7
"24915","egocéntrico",0.856444741363998,7
"24916","ben_bernanke",0.758072238822972,2
"24917","figurado",0.888527623399673,9
"24918","coltán",0.781624135646388,3
"24919","network",0.83139653854582,5
"24920","pervertir",0.881216419797059,9
"24921","crucificado",0.840940979171587,6
"24922","revoltoso",0.86738445525983,7
"24923","leticia_dolera",0.799158671984836,3
"24924","maresme",0.831381220515274,5
"24925","sanchista",0.69420742750523,1
"24926","patxi_lópez",0.809303156681452,4
"24927","universidad_de_santiago_de_compostela",0.830514691406516,5
"24928","rezos",0.854762058766232,7
"24929","guardaría",0.833691028872279,5
"24930","evo_morales",0.786225762582264,3
"24931","daniel_ortega",0.800248408598231,3
"24932","serenar",0.869917829067335,8
"24933","sobresaltar",0.859847265497121,7
"24934","amenizar",0.862012122851332,7
"24935","embalse",0.848215087899685,6
"24936","geniles",0.829205218393327,5
"24937","universidad_de_granada",0.866748674563544,7
"24938","misceláneo",0.788910170476374,3
"24939","vol",0.375533042494737,1
"24940","fabulación",0.774390342702397,3
"24941","desarraigo",0.85976776703883,7
"24942","prat",0.876871535120995,8
"24943","abiyán",0.819130591108612,4
"24944","asfaltado",0.82507707394457,5
"24945","machete",0.86349138744687,7
"24946","cursivo",0.808951376277331,4
"24947","ramadán",0.862189265462525,7
"24948","libido",0.792573171613225,3
"24949","anticoagulante",0.775101739922817,3
"24950","cerdas",0.812809727209075,4
"24951","fútil",0.813312238134747,4
"24952","tory",0.727125199155119,2
"24953","compasivo",0.868739259953765,8
"24954","pajarito",0.881804926128315,9
"24955","tutelar",0.865752514711357,7
"24956","casanova",0.875493877757167,8
"24957","universidad_complutense",0.86627976501081,7
"24958","catania",0.813792317596113,4
"24959","arcoiris",0.819311814215901,4
"24960","alharacas",0.839201363672914,5
"24961","travesura",0.830960968304968,5
"24962","husmear",0.856993562311853,7
"24963","condecor",0.882088395069712,9
"24964","papal",0.816938343599073,4
"24965","pilates",0.836475302722128,5
"24966","fidelizar",0.854298234611143,6
"24967","philips",0.807194076932224,4
"24968","arturo_fernández",0.767866128623617,2
"24969","tuitear",0.845051923172879,6
"24970","carrero_blanco",0.815343571340404,4
"24971","fasto",0.85709698848289,7
"24972","cincelado",0.835046043985137,5
"24973","conducto",0.874362310787158,8
"24974","envidioso",0.835701648184361,5
"24975","sergi_sabrià",0.659573175250196,1
"24976","portera",0.818289065090517,4
"24977","lacrimógeno",0.803181926205586,4
"24978","descarriar",0.846781356718943,6
"24979","mutilado",0.869078006910642,8
"24980","helsinki",0.879388645338346,8
"24981","cenicero",0.863417164731381,7
"24982","balda",0.831308443996866,5
"24983","arcón",0.845473708591948,6
"24984","miriada",0.883877830491879,9
"24985","linear",0.87177767138651,8
"24986","bicampeón",0.808811283513953,4
"24987","chen",0.828498684475235,5
"24988","macrosumario",0.617025818074499,1
"24989","sebastian_kurz",0.6986985993043,1
"24990","heteropatriarcado",0.799134165366032,3
"24991","turbinas",0.81349930507192,4
"24992","eólicas",0.781282110196001,3
"24993","antiinflamatorio",0.765399775588967,2
"24994","montañero",0.829988088471923,5
"24995","espontaneidad",0.869612675597988,8
"24996","everest",0.840706011223929,6
"24997","planeta_calleja",0.743834845806986,2
"24998","sergio",0.882171784551171,9
"24999","philip_k_dick",0.694827057915573,1
"25000","proxenetismo",0.807713983391886,4
"25001","trepó",0.799574150342527,3
"25002","clip",0.853245361936062,6
"25003","maldonado",0.858651828443905,7
"25004","licitar",0.827835269890499,5
"25005","escrúpulo",0.865610414948081,7
"25006","juan_goytisolo",0.755980812692622,2
"25007","juli",0.799076658417461,3
"25008","centellear",0.83401135102338,5
"25009","histerismo",0.814179347371464,4
"25010","aplanar",0.849971023503425,6
"25011","oscarizado",0.778527332727877,3
"25012","malú",0.791030142734311,3
"25013","baliza",0.853359773922291,6
"25014","tetera",0.805883542630286,4
"25015","joan_gaspart",0.752176651402642,2
"25016","jur",0.728875923540723,2
"25017","ela",0.858574487770526,7
"25018","ortuzar",0.753089886054974,2
"25019","rac",0.829382533363445,5
"25020","diego_garcía",0.783396122632803,3
"25021","francófona",0.845342692355837,6
"25022","banano",0.758069658237494,2
"25023","troncales",0.761491337861992,2
"25024","servil",0.828577626837062,5
"25025","desgravar",0.769755081989401,2
"25026","imponible",0.691592011190043,1
"25027","tributa",0.739495356725384,2
"25028","tributan",0.760824343079307,2
"25029","kim_il",0.779664327104856,3
"25030","sung",0.810732227660585,4
"25031","tania",0.850843807313573,6
"25032","precampaña",0.776293083511891,3
